#------------------------
#   k         chi         dchi         e0
  34.871962      -0.90271697E-04    232.38380        19999.700
  34.875717      -0.89190857E-04    232.40391        19999.700
  34.879472      -0.88118832E-04    232.42402        19999.700
  34.883226      -0.89380052E-04    232.44413        19999.700
  34.886980      -0.88325826E-04    232.46425        19999.700
  34.890734      -0.87280384E-04    232.48436        19999.700
  34.894487      -0.86243715E-04    232.50448        19999.700
  34.898240      -0.85215811E-04    232.52460        19999.700
  34.901992      -0.86522107E-04    232.54472        19999.700
  34.905744      -0.85511900E-04    232.56484        19999.700
  34.909496      -0.84510427E-04    232.58497        19999.700
  34.913247      -0.83517677E-04    232.60509        19999.700
  34.916998      -0.82533640E-04    232.62522        19999.700
  34.920748      -0.83884760E-04    232.64535        19999.700
  34.924498      -0.82918320E-04    232.66547        19999.700
  34.928248      -0.81960562E-04    232.68560        19999.700
  34.931997      -0.81011476E-04    232.70574        19999.700
  34.935746      -0.80071053E-04    232.72587        19999.700
  34.939494      -0.79139282E-04    232.74600        19999.700
  34.943242      -0.78216153E-04    232.76614        19999.700
  34.946989      -0.79629518E-04    232.78628        19999.700
  34.950737      -0.78723843E-04    232.80642        19999.700
  34.954483      -0.77826779E-04    232.82656        19999.700
  34.958230      -0.76938317E-04    232.84670        19999.700
  34.961976      -0.76058445E-04    232.86684        19999.700
  34.965721      -0.75187154E-04    232.88699        19999.700
  34.969466      -0.74324433E-04    232.90713        19999.700
  34.973211      -0.75799546E-04    232.92728        19999.700
  34.976955      -0.74954137E-04    232.94743        19999.700
  34.980699      -0.74117268E-04    232.96758        19999.700
  34.984443      -0.73288928E-04    232.98773        19999.700
  34.988186      -0.72469108E-04    233.00789        19999.700
  34.991929      -0.71657797E-04    233.02804        19999.700
  34.995671      -0.70854985E-04    233.04820        19999.700
  34.999413      -0.70060662E-04    233.06836        19999.700
  35.003154      -0.69274817E-04    233.08852        19999.700
  35.006896      -0.68497440E-04    233.10868        19999.700
  35.010636      -0.67728521E-04    233.12884        19999.700
  35.014377      -0.69299540E-04    233.14901        19999.700
  35.018117      -0.68547707E-04    233.16917        19999.700
  35.021856      -0.67804302E-04    233.18934        19999.700
  35.025595      -0.67069314E-04    233.20951        19999.700
  35.029334      -0.66342732E-04    233.22968        19999.700
  35.033072      -0.65624547E-04    233.24985        19999.700
  35.036810      -0.64914748E-04    233.27002        19999.700
  35.040548      -0.64213324E-04    233.29019        19999.700
  35.044285      -0.63520266E-04    233.31037        19999.700
  35.048022      -0.62835563E-04    233.33055        19999.700
  35.051758      -0.62159205E-04    233.35073        19999.700
  35.055494      -0.61491181E-04    233.37091        19999.700
  35.059230      -0.60831482E-04    233.39109        19999.700
  35.062965      -0.60180096E-04    233.41127        19999.700
  35.066699      -0.59537015E-04    233.43146        19999.700
  35.070434      -0.58902226E-04    233.45165        19999.700
  35.074168      -0.58275721E-04    233.47183        19999.700
  35.077901      -0.57657488E-04    233.49202        19999.700
  35.081634      -0.57047518E-04    233.51221        19999.700
  35.085367      -0.56445799E-04    233.53241        19999.700
  35.089100      -0.55852323E-04    233.55260        19999.700
  35.092832      -0.55267077E-04    233.57280        19999.700
  35.096563      -0.54690053E-04    233.59299        19999.700
  35.100294      -0.54121239E-04    233.61319        19999.700
  35.104025      -0.53560626E-04    233.63339        19999.700
  35.107755      -0.53008202E-04    233.65360        19999.700
  35.111485      -0.52463958E-04    233.67380        19999.700
  35.115215      -0.51927883E-04    233.69401        19999.700
  35.118944      -0.51399967E-04    233.71421        19999.700
  35.122673      -0.50880200E-04    233.73442        19999.700
  35.126401      -0.50368570E-04    233.75463        19999.700
  35.130129      -0.49865068E-04    233.77484        19999.700
  35.133857      -0.49369684E-04    233.79505        19999.700
  35.137584      -0.48882406E-04    233.81527        19999.700
  35.141311      -0.48403225E-04    233.83549        19999.700
  35.145038      -0.45593573E-04    233.85570        19999.700
  35.148764      -0.45130352E-04    233.87592        19999.700
  35.152489      -0.44675196E-04    233.89614        19999.700
  35.156214      -0.44228094E-04    233.91637        19999.700
  35.159939      -0.43789038E-04    233.93659        19999.700
  35.163664      -0.43358015E-04    233.95682        19999.700
  35.167388      -0.42935016E-04    233.97704        19999.700
  35.171111      -0.42520030E-04    233.99727        19999.700
  35.174835      -0.42113047E-04    234.01750        19999.700
  35.178558      -0.41714056E-04    234.03774        19999.700
  35.182280      -0.41323048E-04    234.05797        19999.700
  35.186002      -0.38599228E-04    234.07820        19999.700
  35.189724      -0.38223949E-04    234.09844        19999.700
  35.193445      -0.37856621E-04    234.11868        19999.700
  35.197166      -0.37497233E-04    234.13892        19999.700
  35.200887      -0.30121000E-04    234.15916        19999.700
  35.204607      -0.25093265E-04    234.17941        19999.700
  35.208326      -0.20072630E-04    234.19965        19999.700
  35.212046      -0.12716883E-04    234.21990        19999.700
  35.215765      -0.77102107E-05    234.24015        19999.700
  35.219483      -0.27106055E-05    234.26040        19999.700
  35.223201       0.22819431E-05    234.28065        19999.700
  35.226919       0.96104548E-05    234.30090        19999.700
  35.230637       0.14589125E-04    234.32116        19999.700
  35.234354       0.19560770E-04    234.34141        19999.700
  35.238070       0.24525401E-04    234.36167        19999.700
  35.241786       0.31826848E-04    234.38193        19999.700
  35.245502       0.36777685E-04    234.40219        19999.700
  35.249218       0.41721539E-04    234.42246        19999.700
  35.252933       0.49002850E-04    234.44272        19999.700
  35.256647       0.53932974E-04    234.46299        19999.700
  35.260361       0.58856149E-04    234.48326        19999.700
  35.264075       0.63772383E-04    234.50353        19999.700
  35.267789       0.71026926E-04    234.52380        19999.700
  35.271502       0.75929516E-04    234.54407        19999.700
  35.275214       0.80825197E-04    234.56435        19999.700
  35.278927       0.88059828E-04    234.58463        19999.700
  35.282639       0.92941928E-04    234.60490        19999.700
  35.286350       0.97817153E-04    234.62518        19999.700
  35.290061       0.10503197E-03    234.64547        19999.700
  35.293772       0.10989367E-03    234.66575        19999.700
  35.297482       0.11709540E-03    234.68603        19999.700
  35.301192       0.12194363E-03    234.70632        19999.700
  35.304902       0.12678504E-03    234.72661        19999.700
  35.308611       0.13396711E-03    234.74690        19999.700
  35.312320       0.13879511E-03    234.76719        19999.700
  35.316028       0.14361632E-03    234.78749        19999.700
  35.319736       0.15077883E-03    234.80778        19999.700
  35.323444       0.15558669E-03    234.82808        19999.700
  35.327151       0.16038780E-03    234.84838        19999.700
  35.330858       0.16753084E-03    234.86868        19999.700
  35.334564       0.17231867E-03    234.88898        19999.700
  35.338270       0.17944886E-03    234.90929        19999.700
  35.341976       0.18422344E-03    234.92959        19999.700
  35.345681       0.18899132E-03    234.94990        19999.700
  35.349386       0.19610221E-03    234.97021        19999.700
  35.353091       0.20085692E-03    234.99052        19999.700
  35.356795       0.20795506E-03    235.01083        19999.700
  35.360498       0.21269664E-03    235.03115        19999.700
  35.364202       0.21743156E-03    235.05146        19999.700
  35.367905       0.22451056E-03    235.07178        19999.700
  35.371607       0.22923242E-03    235.09210        19999.700
  35.375309       0.23629878E-03    235.11242        19999.700
  35.379011       0.24100762E-03    235.13275        19999.700
  35.382712       0.24806138E-03    235.15307        19999.700
  35.386413       0.25275724E-03    235.17340        19999.700
  35.390114       0.25744651E-03    235.19373        19999.700
  35.393814       0.26448137E-03    235.21406        19999.700
  35.397514       0.26915773E-03    235.23439        19999.700
  35.401214       0.27618009E-03    235.25473        19999.700
  35.404913       0.28084358E-03    235.27506        19999.700
  35.408611       0.28785351E-03    235.29540        19999.700
  35.412310       0.29250417E-03    235.31574        19999.700
  35.416008       0.29950169E-03    235.33608        19999.700
  35.419705       0.30413956E-03    235.35642        19999.700
  35.423402       0.31112472E-03    235.37677        19999.700
  35.427099       0.31574986E-03    235.39712        19999.700
  35.430795       0.32272270E-03    235.41746        19999.700
  35.434491       0.32733514E-03    235.43782        19999.700
  35.438187       0.33429571E-03    235.45817        19999.700
  35.441882       0.33889549E-03    235.47852        19999.700
  35.445577       0.34584384E-03    235.49888        19999.700
  35.449271       0.35043101E-03    235.51923        19999.700
  35.452966       0.35736717E-03    235.53959        19999.700
  35.456659       0.36194177E-03    235.55996        19999.700
  35.460352       0.36886580E-03    235.58032        19999.700
  35.464045       0.37342787E-03    235.60068        19999.700
  35.467738       0.38033980E-03    235.62105        19999.700
  35.471430       0.38488938E-03    235.64142        19999.700
  35.475122       0.39178926E-03    235.66179        19999.700
  35.478813       0.39632641E-03    235.68216        19999.700
  35.482504       0.40321428E-03    235.70254        19999.700
  35.486195       0.41009626E-03    235.72291        19999.700
  35.489885       0.41461494E-03    235.74329        19999.700
  35.493575       0.42148498E-03    235.76367        19999.700
  35.497264       0.42599132E-03    235.78405        19999.700
  35.500953       0.43284946E-03    235.80444        19999.700
  35.504642       0.43734352E-03    235.82482        19999.700
  35.508330       0.44418980E-03    235.84521        19999.700
  35.512018       0.45103027E-03    235.86560        19999.700
  35.515706       0.45550609E-03    235.88599        19999.700
  35.519393       0.46233477E-03    235.90638        19999.700
  35.523080       0.46679841E-03    235.92678        19999.700
  35.526766       0.47361535E-03    235.94717        19999.700
  35.530452       0.48042653E-03    235.96757        19999.700
